name,home,away,statisticsType,valueType,homeValue,awayValue,key,Categoría,homeTotal,awayTotal,event_id
Regates,17/22 (77%),17/25 (68%),positive,team,17.0,17.0,dribblesPercentage,Duelos,22.0,25.0,11972620
Entradas totales,3,5,positive,event,3.0,5.0,totalTackle,Defensa,,,11972620
Intercepciones,17,14,positive,event,17.0,14.0,interceptionWon,Defensa,,,11972620
Despejes,14,18,positive,event,14.0,18.0,totalClearance,Defensa,,,11972620
Errores seguidos por remate,2,1,negative,event,2.0,1.0,errorsLeadToShot,Defensa,,,11972620
Salvadas totales,1,3,positive,event,1.0,3.0,goalkeeperSaves,Arquero,,,11972620
Saques de arco,13,3,positive,event,13.0,3.0,goalKicks,Arquero,,,11972620
Posesión,56%,44%,positive,event,56.0,44.0,ballPossession,General,,,11972622
Goles esperados,0.57,1.70,positive,event,0.57,1.7,expectedGoals,General,,,11972622
Remates totales,8,13,positive,event,8.0,13.0,totalShotsOnGoal,General,,,11972622
Atajadas,5,2,positive,event,5.0,2.0,goalkeeperSaves,General,,,11972622
Córners,4,1,positive,event,4.0,1.0,cornerKicks,General,,,11972622
Faltas,17,15,negative,event,17.0,15.0,fouls,General,,,11972622
Pases,358,268,positive,event,358.0,268.0,passes,General,,,11972622
Entradas,4,5,positive,event,4.0,5.0,totalTackle,General,,,11972622
Tiros libre,8,3,positive,event,8.0,3.0,freeKicks,General,,,11972622
Tarjetas amarillas,3,3,negative,event,3.0,3.0,yellowCards,General,,,11972622
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972622
Remates totales,8,13,positive,event,8.0,13.0,totalShotsOnGoal,Remates,,,11972622
Remates al arco,2,9,positive,event,2.0,9.0,shotsOnGoal,Remates,,,11972622
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972622
Remates fuera,4,1,negative,event,4.0,1.0,shotsOffGoal,Remates,,,11972622
Remates bloqueados,2,3,negative,event,2.0,3.0,blockedScoringAttempt,Remates,,,11972622
Remates dentro del área,6,6,positive,event,6.0,6.0,totalShotsInsideBox,Remates,,,11972622
Remates fuera del área,2,7,positive,event,2.0,7.0,totalShotsOutsideBox,Remates,,,11972622
Pases en profundidad,0,4,positive,event,0.0,4.0,accurateThroughBall,Ataques,,,11972622
Toques en el área penal,11,11,positive,event,11.0,11.0,touchesInOppBox,Ataques,,,11972622
Fuera de juego,1,2,negative,event,1.0,2.0,offsides,Ataques,,,11972622
Pases precisos,269,198,positive,event,269.0,198.0,accuratePasses,Pases,,,11972622
Laterales,35,23,positive,event,35.0,23.0,throwIns,Pases,,,11972622
Fase de tercio final,44/69 (64%),34/63 (54%),positive,team,44.0,34.0,finalThirdPhaseStatistic,Pases,69.0,63.0,11972622
Pases largos,43/75 (57%),34/60 (56%),positive,team,43.0,34.0,accurateLongBalls,Pases,75.0,60.0,11972622
Centros,6/22 (27%),0/4 (0%),positive,team,6.0,0.0,accurateCross,Pases,22.0,4.0,11972622
Duelos,38%,40%,positive,event,38.0,40.0,duelWonPercent,Duelos,,,11972622
Pérdidas de posesión,11,7,negative,event,11.0,7.0,dispossessed,Duelos,,,11972622
Duelos en el suelo,48/130 (37%),50/133 (38%),positive,team,48.0,50.0,groundDuelsPercentage,Duelos,130.0,133.0,11972622
Duelos aéreos,22/50 (44%),25/51 (49%),positive,team,22.0,25.0,aerialDuelsPercentage,Duelos,50.0,51.0,11972622
Regates,20/29 (69%),14/25 (56%),positive,team,20.0,14.0,dribblesPercentage,Duelos,29.0,25.0,11972622
Entradas totales,4,5,positive,event,4.0,5.0,totalTackle,Defensa,,,11972622
Intercepciones,18,20,positive,event,18.0,20.0,interceptionWon,Defensa,,,11972622
Despejes,11,20,positive,event,11.0,20.0,totalClearance,Defensa,,,11972622
Salvadas totales,5,2,positive,event,5.0,2.0,goalkeeperSaves,Arquero,,,11972622
Saques de arco,2,5,positive,event,2.0,5.0,goalKicks,Arquero,,,11972622
Posesión,35%,65%,positive,event,35.0,65.0,ballPossession,General,,,11972609
Goles esperados,1.44,0.67,positive,event,1.44,0.67,expectedGoals,General,,,11972609
Remates totales,10,9,positive,event,10.0,9.0,totalShotsOnGoal,General,,,11972609
Atajadas,4,1,positive,event,4.0,1.0,goalkeeperSaves,General,,,11972609
Córners,4,4,positive,event,4.0,4.0,cornerKicks,General,,,11972609
Faltas,18,10,negative,event,18.0,10.0,fouls,General,,,11972609
Pases,222,469,positive,event,222.0,469.0,passes,General,,,11972609
Entradas,5,5,positive,event,5.0,5.0,totalTackle,General,,,11972609
Tiros libre,2,5,positive,event,2.0,5.0,freeKicks,General,,,11972609
Tarjetas amarillas,3,2,negative,event,3.0,2.0,yellowCards,General,,,11972609
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972609
Remates totales,10,9,positive,event,10.0,9.0,totalShotsOnGoal,Remates,,,11972609
Remates al arco,3,3,positive,event,3.0,3.0,shotsOnGoal,Remates,,,11972609
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972609
Remates fuera,5,5,negative,event,5.0,5.0,shotsOffGoal,Remates,,,11972609
Remates bloqueados,2,1,negative,event,2.0,1.0,blockedScoringAttempt,Remates,,,11972609
Remates dentro del área,5,4,positive,event,5.0,4.0,totalShotsInsideBox,Remates,,,11972609
Remates fuera del área,5,5,positive,event,5.0,5.0,totalShotsOutsideBox,Remates,,,11972609
Pases en profundidad,0,0,positive,event,0.0,0.0,accurateThroughBall,Ataques,,,11972609
Fuera de juego,1,2,negative,event,1.0,2.0,offsides,Ataques,,,11972609
Pases precisos,147,390,positive,event,147.0,390.0,accuratePasses,Pases,,,11972609
Laterales,22,20,positive,event,22.0,20.0,throwIns,Pases,,,11972609
Pases largos,20/45 (44%),25/54 (46%),positive,team,20.0,25.0,accurateLongBalls,Pases,45.0,54.0,11972609
Centros,3/10 (30%),6/19 (31%),positive,team,3.0,6.0,accurateCross,Pases,10.0,19.0,11972609
Duelos,40%,39%,positive,event,40.0,39.0,duelWonPercent,Duelos,,,11972609
Pérdidas de posesión,102,98,negative,event,102.0,98.0,dispossessed,Duelos,,,11972609
Duelos en el suelo,57/160 (36%),58/145 (40%),positive,team,57.0,58.0,groundDuelsPercentage,Duelos,160.0,145.0,11972609
Duelos aéreos,12/23 (52%),7/19 (37%),positive,team,12.0,7.0,aerialDuelsPercentage,Duelos,23.0,19.0,11972609
Regates,19/33 (58%),25/32 (78%),positive,team,19.0,25.0,dribblesPercentage,Duelos,33.0,32.0,11972609
Entradas totales,5,5,positive,event,5.0,5.0,totalTackle,Defensa,,,11972609
Intercepciones,35,31,positive,event,35.0,31.0,interceptionWon,Defensa,,,11972609
Despejes,13,14,positive,event,13.0,14.0,totalClearance,Defensa,,,11972609
Salvadas totales,4,1,positive,event,4.0,1.0,goalkeeperSaves,Arquero,,,11972609
Saques de arco,9,6,positive,event,9.0,6.0,goalKicks,Arquero,,,11972609
Posesión,45%,55%,positive,event,45.0,55.0,ballPossession,General,,,11972624
Goles esperados,1.18,0.43,positive,event,1.18,0.43,expectedGoals,General,,,11972624
Remates totales,11,10,positive,event,11.0,10.0,totalShotsOnGoal,General,,,11972624
Atajadas,3,0,positive,event,3.0,0.0,goalkeeperSaves,General,,,11972624
Córners,2,0,positive,event,2.0,0.0,cornerKicks,General,,,11972624
Faltas,11,16,negative,event,11.0,16.0,fouls,General,,,11972624
Pases,230,215,positive,event,230.0,215.0,passes,General,,,11972624
Entradas,5,1,positive,event,5.0,1.0,totalTackle,General,,,11972624
Tiros libre,5,2,positive,event,5.0,2.0,freeKicks,General,,,11972624
Tarjetas amarillas,4,4,negative,event,4.0,4.0,yellowCards,General,,,11972624
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972624
Remates totales,11,10,positive,event,11.0,10.0,totalShotsOnGoal,Remates,,,11972624
Remates al arco,2,4,positive,event,2.0,4.0,shotsOnGoal,Remates,,,11972624
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972624
Remates fuera,4,3,negative,event,4.0,3.0,shotsOffGoal,Remates,,,11972624
Remates bloqueados,5,3,negative,event,5.0,3.0,blockedScoringAttempt,Remates,,,11972624
Remates dentro del área,4,3,positive,event,4.0,3.0,totalShotsInsideBox,Remates,,,11972624
Remates fuera del área,7,7,positive,event,7.0,7.0,totalShotsOutsideBox,Remates,,,11972624
Pases en profundidad,0,1,positive,event,0.0,1.0,accurateThroughBall,Ataques,,,11972624
Fuera de juego,2,3,negative,event,2.0,3.0,offsides,Ataques,,,11972624
Pases precisos,173,159,positive,event,173.0,159.0,accuratePasses,Pases,,,11972624
Laterales,19,23,positive,event,19.0,23.0,throwIns,Pases,,,11972624
Pases largos,21/35 (60%),23/43 (53%),positive,team,21.0,23.0,accurateLongBalls,Pases,35.0,43.0,11972624
Centros,2/7 (28%),2/11 (18%),positive,team,2.0,2.0,accurateCross,Pases,7.0,11.0,11972624
Duelos,38%,34%,positive,event,38.0,34.0,duelWonPercent,Duelos,,,11972624
Pérdidas de posesión,69,86,negative,event,69.0,86.0,dispossessed,Duelos,,,11972624
Duelos en el suelo,37/92 (40%),32/102 (31%),positive,team,37.0,32.0,groundDuelsPercentage,Duelos,92.0,102.0,11972624
Duelos aéreos,11/17 (65%),13/31 (42%),positive,team,11.0,13.0,aerialDuelsPercentage,Duelos,17.0,31.0,11972624
Regates,8/12 (67%),16/29 (55%),positive,team,8.0,16.0,dribblesPercentage,Duelos,12.0,29.0,11972624
Entradas totales,5,1,positive,event,5.0,1.0,totalTackle,Defensa,,,11972624
Intercepciones,21,30,positive,event,21.0,30.0,interceptionWon,Defensa,,,11972624
Despejes,13,20,positive,event,13.0,20.0,totalClearance,Defensa,,,11972624
Salvadas totales,3,0,positive,event,3.0,0.0,goalkeeperSaves,Arquero,,,11972624
Saques de arco,6,11,positive,event,6.0,11.0,goalKicks,Arquero,,,11972624
Posesión,45%,55%,positive,event,45.0,55.0,ballPossession,General,,,11972615
Goles esperados,1.38,1.40,positive,event,1.38,1.4,expectedGoals,General,,,11972615
Remates totales,9,12,positive,event,9.0,12.0,totalShotsOnGoal,General,,,11972615
Atajadas,6,2,positive,event,6.0,2.0,goalkeeperSaves,General,,,11972615
Córners,5,14,positive,event,5.0,14.0,cornerKicks,General,,,11972615
Faltas,16,11,negative,event,16.0,11.0,fouls,General,,,11972615
Pases,229,289,positive,event,229.0,289.0,passes,General,,,11972615
Entradas,13,4,positive,event,13.0,4.0,totalTackle,General,,,11972615
Tiros libre,5,3,positive,event,5.0,3.0,freeKicks,General,,,11972615
Tarjetas amarillas,3,4,negative,event,3.0,4.0,yellowCards,General,,,11972615
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972615
Remates totales,9,12,positive,event,9.0,12.0,totalShotsOnGoal,Remates,,,11972615
Remates al arco,3,5,positive,event,3.0,5.0,shotsOnGoal,Remates,,,11972615
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972615
Remates fuera,6,7,negative,event,6.0,7.0,shotsOffGoal,Remates,,,11972615
Remates bloqueados,0,0,negative,event,0.0,0.0,blockedScoringAttempt,Remates,,,11972615
Remates dentro del área,5,11,positive,event,5.0,11.0,totalShotsInsideBox,Remates,,,11972615
Remates fuera del área,4,1,positive,event,4.0,1.0,totalShotsOutsideBox,Remates,,,11972615
Pases en profundidad,2,1,positive,event,2.0,1.0,accurateThroughBall,Ataques,,,11972615
Fuera de juego,1,2,negative,event,1.0,2.0,offsides,Ataques,,,11972615
Pases precisos,168,223,positive,event,168.0,223.0,accuratePasses,Pases,,,11972615
Laterales,24,24,positive,event,24.0,24.0,throwIns,Pases,,,11972615
Pases largos,28/50 (56%),24/44 (54%),positive,team,28.0,24.0,accurateLongBalls,Pases,50.0,44.0,11972615
Centros,2/10 (20%),5/20 (25%),positive,team,2.0,5.0,accurateCross,Pases,10.0,20.0,11972615
Duelos,36%,37%,positive,event,36.0,37.0,duelWonPercent,Duelos,,,11972615
Pérdidas de posesión,99,100,negative,event,99.0,100.0,dispossessed,Duelos,,,11972615
Duelos en el suelo,46/145 (32%),54/155 (35%),positive,team,46.0,54.0,groundDuelsPercentage,Duelos,145.0,155.0,11972615
Duelos aéreos,28/52 (54%),21/49 (43%),positive,team,28.0,21.0,aerialDuelsPercentage,Duelos,52.0,49.0,11972615
Regates,16/23 (70%),25/31 (81%),positive,team,16.0,25.0,dribblesPercentage,Duelos,23.0,31.0,11972615
Entradas totales,13,4,positive,event,13.0,4.0,totalTackle,Defensa,,,11972615
Intercepciones,29,35,positive,event,29.0,35.0,interceptionWon,Defensa,,,11972615
Despejes,30,16,positive,event,30.0,16.0,totalClearance,Defensa,,,11972615
Salvadas totales,6,2,positive,event,6.0,2.0,goalkeeperSaves,Arquero,,,11972615
Saques de arco,13,9,positive,event,13.0,9.0,goalKicks,Arquero,,,11972615
Posesión,53%,47%,positive,event,53.0,47.0,ballPossession,General,,,11972618
Goles esperados,0.57,1.73,positive,event,0.57,1.73,expectedGoals,General,,,11972618
Remates totales,12,17,positive,event,12.0,17.0,totalShotsOnGoal,General,,,11972618
Atajadas,5,1,positive,event,5.0,1.0,goalkeeperSaves,General,,,11972618
Córners,2,5,positive,event,2.0,5.0,cornerKicks,General,,,11972618
Faltas,17,9,negative,event,17.0,9.0,fouls,General,,,11972618
Pases,376,342,positive,event,376.0,342.0,passes,General,,,11972618
Entradas,2,6,positive,event,2.0,6.0,totalTackle,General,,,11972618
Tiros libre,1,0,positive,event,1.0,0.0,freeKicks,General,,,11972618
Tarjetas amarillas,2,2,negative,event,2.0,2.0,yellowCards,General,,,11972618
Tarjetas rojas,1,1,negative,event,1.0,1.0,redCards,General,,,11972618
Remates totales,12,17,positive,event,12.0,17.0,totalShotsOnGoal,Remates,,,11972618
Remates al arco,2,6,positive,event,2.0,6.0,shotsOnGoal,Remates,,,11972618
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972618
Remates fuera,7,8,negative,event,7.0,8.0,shotsOffGoal,Remates,,,11972618
Remates bloqueados,3,3,negative,event,3.0,3.0,blockedScoringAttempt,Remates,,,11972618
Remates dentro del área,6,8,positive,event,6.0,8.0,totalShotsInsideBox,Remates,,,11972618
Remates fuera del área,6,9,positive,event,6.0,9.0,totalShotsOutsideBox,Remates,,,11972618
Pases en profundidad,0,2,positive,event,0.0,2.0,accurateThroughBall,Ataques,,,11972618
Toques en el área penal,22,14,positive,event,22.0,14.0,touchesInOppBox,Ataques,,,11972618
Fuera de juego,1,4,negative,event,1.0,4.0,offsides,Ataques,,,11972618
Pases precisos,300,263,positive,event,300.0,263.0,accuratePasses,Pases,,,11972618
Laterales,34,30,positive,event,34.0,30.0,throwIns,Pases,,,11972618
Fase de tercio final,27/43 (63%),35/55 (64%),positive,team,27.0,35.0,finalThirdPhaseStatistic,Pases,43.0,55.0,11972618
Pases largos,36/64 (56%),23/47 (48%),positive,team,36.0,23.0,accurateLongBalls,Pases,64.0,47.0,11972618
Centros,9/25 (36%),2/10 (20%),positive,team,9.0,2.0,accurateCross,Pases,25.0,10.0,11972618
Duelos,38%,41%,positive,event,38.0,41.0,duelWonPercent,Duelos,,,11972618
Pérdidas de posesión,11,15,negative,event,11.0,15.0,dispossessed,Duelos,,,11972618
Duelos en el suelo,44/125 (35%),51/125 (41%),positive,team,44.0,51.0,groundDuelsPercentage,Duelos,125.0,125.0,11972618
Duelos aéreos,17/34 (50%),16/37 (43%),positive,team,17.0,16.0,aerialDuelsPercentage,Duelos,34.0,37.0,11972618
Regates,9/18 (50%),10/18 (56%),positive,team,9.0,10.0,dribblesPercentage,Duelos,18.0,18.0,11972618
Entradas totales,2,6,positive,event,2.0,6.0,totalTackle,Defensa,,,11972618
Intercepciones,15,15,positive,event,15.0,15.0,interceptionWon,Defensa,,,11972618
Despejes,17,16,positive,event,17.0,16.0,totalClearance,Defensa,,,11972618
Errores seguidos por remate,8,4,negative,event,8.0,4.0,errorsLeadToShot,Defensa,,,11972618
Salvadas totales,5,1,positive,event,5.0,1.0,goalkeeperSaves,Arquero,,,11972618
Saques de arco,6,8,positive,event,6.0,8.0,goalKicks,Arquero,,,11972618
Posesión,49%,51%,positive,event,49.0,51.0,ballPossession,General,,,11972623
Goles esperados,0.45,0.98,positive,event,0.45,0.98,expectedGoals,General,,,11972623
Remates totales,9,14,positive,event,9.0,14.0,totalShotsOnGoal,General,,,11972623
Atajadas,6,1,positive,event,6.0,1.0,goalkeeperSaves,General,,,11972623
Córners,6,1,positive,event,6.0,1.0,cornerKicks,General,,,11972623
Faltas,13,14,negative,event,13.0,14.0,fouls,General,,,11972623
Pases,307,364,positive,event,307.0,364.0,passes,General,,,11972623
Entradas,7,6,positive,event,7.0,6.0,totalTackle,General,,,11972623
Tiros libre,5,0,positive,event,5.0,0.0,freeKicks,General,,,11972623
Tarjetas amarillas,3,3,negative,event,3.0,3.0,yellowCards,General,,,11972623
Tarjetas rojas,1,0,negative,event,1.0,0.0,redCards,General,,,11972623
Remates totales,9,14,positive,event,9.0,14.0,totalShotsOnGoal,Remates,,,11972623
Remates al arco,1,7,positive,event,1.0,7.0,shotsOnGoal,Remates,,,11972623
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972623
Remates fuera,7,3,negative,event,7.0,3.0,shotsOffGoal,Remates,,,11972623
Remates bloqueados,1,4,negative,event,1.0,4.0,blockedScoringAttempt,Remates,,,11972623
Remates dentro del área,6,5,positive,event,6.0,5.0,totalShotsInsideBox,Remates,,,11972623
Remates fuera del área,3,9,positive,event,3.0,9.0,totalShotsOutsideBox,Remates,,,11972623
Pases en profundidad,2,3,positive,event,2.0,3.0,accurateThroughBall,Ataques,,,11972623
Toques en el área penal,12,8,positive,event,12.0,8.0,touchesInOppBox,Ataques,,,11972623
Fuera de juego,2,1,negative,event,2.0,1.0,offsides,Ataques,,,11972623
Pases precisos,215,279,positive,event,215.0,279.0,accuratePasses,Pases,,,11972623
Laterales,28,28,positive,event,28.0,28.0,throwIns,Pases,,,11972623
Fase de tercio final,30/59 (51%),32/52 (62%),positive,team,30.0,32.0,finalThirdPhaseStatistic,Pases,59.0,52.0,11972623
Pases largos,34/64 (53%),33/69 (47%),positive,team,34.0,33.0,accurateLongBalls,Pases,64.0,69.0,11972623
Centros,6/18 (33%),2/10 (20%),positive,team,6.0,2.0,accurateCross,Pases,18.0,10.0,11972623
Duelos,36%,34%,positive,event,36.0,34.0,duelWonPercent,Duelos,,,11972623
Pérdidas de posesión,13,8,negative,event,13.0,8.0,dispossessed,Duelos,,,11972623
Duelos en el suelo,44/129 (34%),45/132 (34%),positive,team,44.0,45.0,groundDuelsPercentage,Duelos,129.0,132.0,11972623
Duelos aéreos,13/28 (46%),10/26 (38%),positive,team,13.0,10.0,aerialDuelsPercentage,Duelos,28.0,26.0,11972623
Regates,14/23 (61%),3/10 (30%),positive,team,14.0,3.0,dribblesPercentage,Duelos,23.0,10.0,11972623
Entradas totales,7,6,positive,event,7.0,6.0,totalTackle,Defensa,,,11972623
Intercepciones,11,18,positive,event,11.0,18.0,interceptionWon,Defensa,,,11972623
Despejes,18,19,positive,event,18.0,19.0,totalClearance,Defensa,,,11972623
Salvadas totales,6,1,positive,event,6.0,1.0,goalkeeperSaves,Arquero,,,11972623
Saques de arco,8,8,positive,event,8.0,8.0,goalKicks,Arquero,,,11972623
Posesión,50%,50%,positive,event,50.0,50.0,ballPossession,General,,,11972617
Goles esperados,1.33,0.34,positive,event,1.33,0.34,expectedGoals,General,,,11972617
Remates totales,17,10,positive,event,17.0,10.0,totalShotsOnGoal,General,,,11972617
Atajadas,1,4,positive,event,1.0,4.0,goalkeeperSaves,General,,,11972617
Córners,7,1,positive,event,7.0,1.0,cornerKicks,General,,,11972617
Faltas,10,12,negative,event,10.0,12.0,fouls,General,,,11972617
Pases,280,304,positive,event,280.0,304.0,passes,General,,,11972617
Entradas,3,2,positive,event,3.0,2.0,totalTackle,General,,,11972617
Tiros libre,4,3,positive,event,4.0,3.0,freeKicks,General,,,11972617
Tarjetas amarillas,0,2,negative,event,0.0,2.0,yellowCards,General,,,11972617
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972617
Remates totales,17,10,positive,event,17.0,10.0,totalShotsOnGoal,Remates,,,11972617
Remates al arco,6,1,positive,event,6.0,1.0,shotsOnGoal,Remates,,,11972617
Palo,1,0,negative,event,1.0,0.0,hitWoodwork,Remates,,,11972617
Remates fuera,6,7,negative,event,6.0,7.0,shotsOffGoal,Remates,,,11972617
Remates bloqueados,4,2,negative,event,4.0,2.0,blockedScoringAttempt,Remates,,,11972617
Remates dentro del área,10,3,positive,event,10.0,3.0,totalShotsInsideBox,Remates,,,11972617
Remates fuera del área,7,7,positive,event,7.0,7.0,totalShotsOutsideBox,Remates,,,11972617
Pases en profundidad,1,1,positive,event,1.0,1.0,accurateThroughBall,Ataques,,,11972617
Toques en el área penal,17,6,positive,event,17.0,6.0,touchesInOppBox,Ataques,,,11972617
Fuera de juego,5,3,negative,event,5.0,3.0,offsides,Ataques,,,11972617
Pases precisos,201,238,positive,event,201.0,238.0,accuratePasses,Pases,,,11972617
Laterales,35,23,positive,event,35.0,23.0,throwIns,Pases,,,11972617
Fase de tercio final,15/37 (41%),40/67 (60%),positive,team,15.0,40.0,finalThirdPhaseStatistic,Pases,37.0,67.0,11972617
Pases largos,22/52 (42%),27/52 (51%),positive,team,22.0,27.0,accurateLongBalls,Pases,52.0,52.0,11972617
